case,caseDisposition,caseName,dateArgument,dateDecision,docket,issue,issueArea,lawType,lowerCourtDisagreement,petitioner,respondent,sctCite,shortName,term,testPart,ticker,voteMargin
155,4.0,"AT&T MOBILITY LLC, PETITIONER v. VINCENT CONCEPTION ET UX",11/9/2010,4/27/2011,09-893,80160.0,8.0,6.0,0.0,205.0,134.0,131 S.Ct. 1740,AT&T v. Conception,2010,,VOX,1
155,4.0,"AT&T MOBILITY LLC, PETITIONER v. VINCENT CONCEPTION ET UX",11/9/2010,4/27/2011,09-893,80160.0,8.0,6.0,0.0,205.0,134.0,131 S.Ct. 1740,AT&T v. Conception,2010,,XTL,1
155,4.0,"AT&T MOBILITY LLC, PETITIONER v. VINCENT CONCEPTION ET UX",11/9/2010,4/27/2011,09-893,80160.0,8.0,6.0,0.0,205.0,134.0,131 S.Ct. 1740,AT&T v. Conception,2010,VOX,T,1
155,4.0,"AT&T MOBILITY LLC, PETITIONER v. VINCENT CONCEPTION ET UX",11/9/2010,4/27/2011,09-893,80160.0,8.0,6.0,0.0,205.0,134.0,131 S.Ct. 1740,AT&T v. Conception,2010,VOX,XTL,1
155,4.0,"AT&T MOBILITY LLC, PETITIONER v. VINCENT CONCEPTION ET UX",11/9/2010,4/27/2011,09-893,80160.0,8.0,6.0,0.0,205.0,134.0,131 S.Ct. 1740,AT&T v. Conception,2010,XTL,T,1
155,4.0,"AT&T MOBILITY LLC, PETITIONER v. VINCENT CONCEPTION ET UX",11/9/2010,4/27/2011,09-893,80160.0,8.0,6.0,0.0,205.0,134.0,131 S.Ct. 1740,AT&T v. Conception,2010,XTL,VOX,1
156,5.0,"CIGNA CORPORATION, et al., PETITIONERS v. JANICE C. AMARA, et al., INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED",11/30/2010,5/16/2011,09-804,80090.0,8.0,3.0,0.0,151.0,145.0,131 S.Ct. 1866,Cigna v. Amara,2010,XLF,CI,8
156,5.0,"CIGNA CORPORATION, et al., PETITIONERS v. JANICE C. AMARA, et al., INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED",11/30/2010,5/16/2011,09-804,80090.0,8.0,3.0,0.0,151.0,145.0,131 S.Ct. 1866,Cigna v. Amara,2010,,CI,8
156,5.0,"CIGNA CORPORATION, et al., PETITIONERS v. JANICE C. AMARA, et al., INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED",11/30/2010,5/16/2011,09-804,80090.0,8.0,3.0,0.0,151.0,145.0,131 S.Ct. 1866,Cigna v. Amara,2010,,XLF,8
157,5.0,"GENERAL DYNAMICS CORPORATION, PETITIONER, v. UNITED STATES",1/18/2011,5/23/2011,09-1298,50010.0,5.0,,0.0,176.0,27.0,131 S.Ct. 1900,General Dynamics v. U.S.,2010,,GD,9
157,5.0,"GENERAL DYNAMICS CORPORATION, PETITIONER, v. UNITED STATES",1/18/2011,5/23/2011,09-1298,50010.0,5.0,,0.0,176.0,27.0,131 S.Ct. 1900,General Dynamics v. U.S.,2010,,XLI,9
157,5.0,"GENERAL DYNAMICS CORPORATION, PETITIONER, v. UNITED STATES",1/18/2011,5/23/2011,09-1298,50010.0,5.0,,0.0,176.0,27.0,131 S.Ct. 1900,General Dynamics v. U.S.,2010,XLI,GD,9
159,5.0,"ERICA P. JOHN FUND, INC., FKA ARCHDIOCESE OF MILWAUKEE SUPPORTING FUND, INC., PETITIONER v. HALLIBURTON CO., et al.",4/25/2011,6/6/2011,09-1403,90110.0,9.0,4.0,0.0,173.0,176.0,131 S.Ct. 2179,Erica P. John Fund v. Halliburton,2010,XES,HAL,9
159,5.0,"ERICA P. JOHN FUND, INC., FKA ARCHDIOCESE OF MILWAUKEE SUPPORTING FUND, INC., PETITIONER v. HALLIBURTON CO., et al.",4/25/2011,6/6/2011,09-1403,90110.0,9.0,4.0,0.0,173.0,176.0,131 S.Ct. 2179,Erica P. John Fund v. Halliburton,2010,XES,XLE,9
159,5.0,"ERICA P. JOHN FUND, INC., FKA ARCHDIOCESE OF MILWAUKEE SUPPORTING FUND, INC., PETITIONER v. HALLIBURTON CO., et al.",4/25/2011,6/6/2011,09-1403,90110.0,9.0,4.0,0.0,173.0,176.0,131 S.Ct. 2179,Erica P. John Fund v. Halliburton,2010,XES,XOP,9
159,5.0,"ERICA P. JOHN FUND, INC., FKA ARCHDIOCESE OF MILWAUKEE SUPPORTING FUND, INC., PETITIONER v. HALLIBURTON CO., et al.",4/25/2011,6/6/2011,09-1403,90110.0,9.0,4.0,0.0,173.0,176.0,131 S.Ct. 2179,Erica P. John Fund v. Halliburton,2010,XES,GNR,9
159,5.0,"ERICA P. JOHN FUND, INC., FKA ARCHDIOCESE OF MILWAUKEE SUPPORTING FUND, INC., PETITIONER v. HALLIBURTON CO., et al.",4/25/2011,6/6/2011,09-1403,90110.0,9.0,4.0,0.0,173.0,176.0,131 S.Ct. 2179,Erica P. John Fund v. Halliburton,2010,GNR,HAL,9
159,5.0,"ERICA P. JOHN FUND, INC., FKA ARCHDIOCESE OF MILWAUKEE SUPPORTING FUND, INC., PETITIONER v. HALLIBURTON CO., et al.",4/25/2011,6/6/2011,09-1403,90110.0,9.0,4.0,0.0,173.0,176.0,131 S.Ct. 2179,Erica P. John Fund v. Halliburton,2010,GNR,XLE,9
159,5.0,"ERICA P. JOHN FUND, INC., FKA ARCHDIOCESE OF MILWAUKEE SUPPORTING FUND, INC., PETITIONER v. HALLIBURTON CO., et al.",4/25/2011,6/6/2011,09-1403,90110.0,9.0,4.0,0.0,173.0,176.0,131 S.Ct. 2179,Erica P. John Fund v. Halliburton,2010,GNR,XES,9
159,5.0,"ERICA P. JOHN FUND, INC., FKA ARCHDIOCESE OF MILWAUKEE SUPPORTING FUND, INC., PETITIONER v. HALLIBURTON CO., et al.",4/25/2011,6/6/2011,09-1403,90110.0,9.0,4.0,0.0,173.0,176.0,131 S.Ct. 2179,Erica P. John Fund v. Halliburton,2010,GNR,XOP,9
159,5.0,"ERICA P. JOHN FUND, INC., FKA ARCHDIOCESE OF MILWAUKEE SUPPORTING FUND, INC., PETITIONER v. HALLIBURTON CO., et al.",4/25/2011,6/6/2011,09-1403,90110.0,9.0,4.0,0.0,173.0,176.0,131 S.Ct. 2179,Erica P. John Fund v. Halliburton,2010,XOP,HAL,9
159,5.0,"ERICA P. JOHN FUND, INC., FKA ARCHDIOCESE OF MILWAUKEE SUPPORTING FUND, INC., PETITIONER v. HALLIBURTON CO., et al.",4/25/2011,6/6/2011,09-1403,90110.0,9.0,4.0,0.0,173.0,176.0,131 S.Ct. 2179,Erica P. John Fund v. Halliburton,2010,XOP,XLE,9
159,5.0,"ERICA P. JOHN FUND, INC., FKA ARCHDIOCESE OF MILWAUKEE SUPPORTING FUND, INC., PETITIONER v. HALLIBURTON CO., et al.",4/25/2011,6/6/2011,09-1403,90110.0,9.0,4.0,0.0,173.0,176.0,131 S.Ct. 2179,Erica P. John Fund v. Halliburton,2010,XOP,XES,9
159,5.0,"ERICA P. JOHN FUND, INC., FKA ARCHDIOCESE OF MILWAUKEE SUPPORTING FUND, INC., PETITIONER v. HALLIBURTON CO., et al.",4/25/2011,6/6/2011,09-1403,90110.0,9.0,4.0,0.0,173.0,176.0,131 S.Ct. 2179,Erica P. John Fund v. Halliburton,2010,XOP,GNR,9
159,5.0,"ERICA P. JOHN FUND, INC., FKA ARCHDIOCESE OF MILWAUKEE SUPPORTING FUND, INC., PETITIONER v. HALLIBURTON CO., et al.",4/25/2011,6/6/2011,09-1403,90110.0,9.0,4.0,0.0,173.0,176.0,131 S.Ct. 2179,Erica P. John Fund v. Halliburton,2010,XLE,HAL,9
159,5.0,"ERICA P. JOHN FUND, INC., FKA ARCHDIOCESE OF MILWAUKEE SUPPORTING FUND, INC., PETITIONER v. HALLIBURTON CO., et al.",4/25/2011,6/6/2011,09-1403,90110.0,9.0,4.0,0.0,173.0,176.0,131 S.Ct. 2179,Erica P. John Fund v. Halliburton,2010,XLE,XES,9
159,5.0,"ERICA P. JOHN FUND, INC., FKA ARCHDIOCESE OF MILWAUKEE SUPPORTING FUND, INC., PETITIONER v. HALLIBURTON CO., et al.",4/25/2011,6/6/2011,09-1403,90110.0,9.0,4.0,0.0,173.0,176.0,131 S.Ct. 2179,Erica P. John Fund v. Halliburton,2010,XLE,XOP,9
159,5.0,"ERICA P. JOHN FUND, INC., FKA ARCHDIOCESE OF MILWAUKEE SUPPORTING FUND, INC., PETITIONER v. HALLIBURTON CO., et al.",4/25/2011,6/6/2011,09-1403,90110.0,9.0,4.0,0.0,173.0,176.0,131 S.Ct. 2179,Erica P. John Fund v. Halliburton,2010,XLE,GNR,9
159,5.0,"ERICA P. JOHN FUND, INC., FKA ARCHDIOCESE OF MILWAUKEE SUPPORTING FUND, INC., PETITIONER v. HALLIBURTON CO., et al.",4/25/2011,6/6/2011,09-1403,90110.0,9.0,4.0,0.0,173.0,176.0,131 S.Ct. 2179,Erica P. John Fund v. Halliburton,2010,,HAL,9
159,5.0,"ERICA P. JOHN FUND, INC., FKA ARCHDIOCESE OF MILWAUKEE SUPPORTING FUND, INC., PETITIONER v. HALLIBURTON CO., et al.",4/25/2011,6/6/2011,09-1403,90110.0,9.0,4.0,0.0,173.0,176.0,131 S.Ct. 2179,Erica P. John Fund v. Halliburton,2010,,XLE,9
159,5.0,"ERICA P. JOHN FUND, INC., FKA ARCHDIOCESE OF MILWAUKEE SUPPORTING FUND, INC., PETITIONER v. HALLIBURTON CO., et al.",4/25/2011,6/6/2011,09-1403,90110.0,9.0,4.0,0.0,173.0,176.0,131 S.Ct. 2179,Erica P. John Fund v. Halliburton,2010,,XES,9
159,5.0,"ERICA P. JOHN FUND, INC., FKA ARCHDIOCESE OF MILWAUKEE SUPPORTING FUND, INC., PETITIONER v. HALLIBURTON CO., et al.",4/25/2011,6/6/2011,09-1403,90110.0,9.0,4.0,0.0,173.0,176.0,131 S.Ct. 2179,Erica P. John Fund v. Halliburton,2010,,XOP,9
159,5.0,"ERICA P. JOHN FUND, INC., FKA ARCHDIOCESE OF MILWAUKEE SUPPORTING FUND, INC., PETITIONER v. HALLIBURTON CO., et al.",4/25/2011,6/6/2011,09-1403,90110.0,9.0,4.0,0.0,173.0,176.0,131 S.Ct. 2179,Erica P. John Fund v. Halliburton,2010,,GNR,9
160,2.0,"MICROSOFT CORPORATION, PETITIONER v. I4I  LIMITED PARTNERSHIP et al.",4/18/2011,6/9/2011,10-290,80210.0,8.0,6.0,0.0,133.0,133.0,131 S.Ct. 2238,Microsoft v. I4I ltd. P'ship,2010,,MSFT,8
160,2.0,"MICROSOFT CORPORATION, PETITIONER v. I4I  LIMITED PARTNERSHIP et al.",4/18/2011,6/9/2011,10-290,80210.0,8.0,6.0,0.0,133.0,133.0,131 S.Ct. 2238,Microsoft v. I4I ltd. P'ship,2010,,XLK,8
160,2.0,"MICROSOFT CORPORATION, PETITIONER v. I4I  LIMITED PARTNERSHIP et al.",4/18/2011,6/9/2011,10-290,80210.0,8.0,6.0,0.0,133.0,133.0,131 S.Ct. 2238,Microsoft v. I4I ltd. P'ship,2010,XLK,MSFT,8
161,3.0,"TALK AMERICA, PETITIONER v. MICHIGAN BELL TELEPHONE COMPANY DBA AT&T MICHIGAN",3/30/2011,6/9/2011,10-313,80340.0,8.0,3.0,1.0,205.0,205.0,131 S.Ct. 2254,Talk America v. Michigan Bell Tel. DBA AT&T Michigan,2010,,WIN,8
161,3.0,"TALK AMERICA, PETITIONER v. MICHIGAN BELL TELEPHONE COMPANY DBA AT&T MICHIGAN",3/30/2011,6/9/2011,10-313,80340.0,8.0,3.0,1.0,205.0,205.0,131 S.Ct. 2254,Talk America v. Michigan Bell Tel. DBA AT&T Michigan,2010,,XLK,8
161,3.0,"TALK AMERICA, PETITIONER v. MICHIGAN BELL TELEPHONE COMPANY DBA AT&T MICHIGAN",3/30/2011,6/9/2011,10-313,80340.0,8.0,3.0,1.0,205.0,205.0,131 S.Ct. 2254,Talk America v. Michigan Bell Tel. DBA AT&T Michigan,2010,XLK,WIN,8
162,3.0,"JANUS CAPITAL GROUP, INC., et al., PETITIONERS v. FIRST DERIVATIVE TRADERS",12/7/2010,6/13/2011,09-525,80120.0,8.0,3.0,0.0,173.0,237.0,131 S.Ct. 2296,Janus Capital. v. First Derivative Traders,2010,XLF,JNS,1
162,3.0,"JANUS CAPITAL GROUP, INC., et al., PETITIONERS v. FIRST DERIVATIVE TRADERS",12/7/2010,6/13/2011,09-525,80120.0,8.0,3.0,0.0,173.0,237.0,131 S.Ct. 2296,Janus Capital. v. First Derivative Traders,2010,,JNS,1
162,3.0,"JANUS CAPITAL GROUP, INC., et al., PETITIONERS v. FIRST DERIVATIVE TRADERS",12/7/2010,6/13/2011,09-525,80120.0,8.0,3.0,0.0,173.0,237.0,131 S.Ct. 2296,Janus Capital. v. First Derivative Traders,2010,,XLF,1
163,3.0,"WAL-MART STORES, INC., PETITIONER v. BETTY DUKES et al.",3/29/2011,6/20/2011,10-277,90250.0,9.0,4.0,1.0,238.0,154.0,131 S.Ct. 2541,Wal-Mart v. Dukes,2010,XLY,WMT,1
163,3.0,"WAL-MART STORES, INC., PETITIONER v. BETTY DUKES et al.",3/29/2011,6/20/2011,10-277,90250.0,9.0,4.0,1.0,238.0,154.0,131 S.Ct. 2541,Wal-Mart v. Dukes,2010,,WMT,1
163,3.0,"WAL-MART STORES, INC., PETITIONER v. BETTY DUKES et al.",3/29/2011,6/20/2011,10-277,90250.0,9.0,4.0,1.0,238.0,154.0,131 S.Ct. 2541,Wal-Mart v. Dukes,2010,,XLY,1
164,4.0,"AMERICAN ELECTRIC POWER COMPANY, INC., et al., PETITIONERS v. CONNECTICUT ET AL",4/19/2011,6/20/2011,10-174,80130.0,8.0,3.0,0.0,148.0,28.0,131 S.Ct. 2527,AEP v. Connecticut,2010,XLU,AEP,8
164,4.0,"AMERICAN ELECTRIC POWER COMPANY, INC., et al., PETITIONERS v. CONNECTICUT ET AL",4/19/2011,6/20/2011,10-174,80130.0,8.0,3.0,0.0,148.0,28.0,131 S.Ct. 2527,AEP v. Connecticut,2010,,AEP,8
164,4.0,"AMERICAN ELECTRIC POWER COMPANY, INC., et al., PETITIONERS v. CONNECTICUT ET AL",4/19/2011,6/20/2011,10-174,80130.0,8.0,3.0,0.0,148.0,28.0,131 S.Ct. 2527,AEP v. Connecticut,2010,,XLU,8
165,2.0,"CSX TRANSPORTATION, INC., PETITIONER v. ROBERT MCBRIDE",3/28/2011,6/23/2011,10-235,80040.0,8.0,3.0,0.0,231.0,145.0,131 S.Ct. 2630,CSX Transp. v. McBride,2010,,CSX,1
165,2.0,"CSX TRANSPORTATION, INC., PETITIONER v. ROBERT MCBRIDE",3/28/2011,6/23/2011,10-235,80040.0,8.0,3.0,0.0,231.0,145.0,131 S.Ct. 2630,CSX Transp. v. McBride,2010,,XLI,1
165,2.0,"CSX TRANSPORTATION, INC., PETITIONER v. ROBERT MCBRIDE",3/28/2011,6/23/2011,10-235,80040.0,8.0,3.0,0.0,231.0,145.0,131 S.Ct. 2630,CSX Transp. v. McBride,2010,XLI,CSX,1
167,2.0,"EDMUND G. BROWN, JR., GOVERNOR OF CALIFORNIA, et al., PETITIONERS v. ENTERTAINMENT MERCHANTS ASSOCIATION, et al.",11/2/2010,6/27/2011,08-1448,30010.0,3.0,2.0,0.0,19.0,109.0,131 S.Ct. 2729,"Brown, Gov. of CA v. Entm't Merch. Assoc.",2010,XLY,EA,5
167,2.0,"EDMUND G. BROWN, JR., GOVERNOR OF CALIFORNIA, et al., PETITIONERS v. ENTERTAINMENT MERCHANTS ASSOCIATION, et al.",11/2/2010,6/27/2011,08-1448,30010.0,3.0,2.0,0.0,19.0,109.0,131 S.Ct. 2729,"Brown, Gov. of CA v. Entm't Merch. Assoc.",2010,XLY,ATVI,5
167,2.0,"EDMUND G. BROWN, JR., GOVERNOR OF CALIFORNIA, et al., PETITIONERS v. ENTERTAINMENT MERCHANTS ASSOCIATION, et al.",11/2/2010,6/27/2011,08-1448,30010.0,3.0,2.0,0.0,19.0,109.0,131 S.Ct. 2729,"Brown, Gov. of CA v. Entm't Merch. Assoc.",2010,XLY,KNM,5
167,2.0,"EDMUND G. BROWN, JR., GOVERNOR OF CALIFORNIA, et al., PETITIONERS v. ENTERTAINMENT MERCHANTS ASSOCIATION, et al.",11/2/2010,6/27/2011,08-1448,30010.0,3.0,2.0,0.0,19.0,109.0,131 S.Ct. 2729,"Brown, Gov. of CA v. Entm't Merch. Assoc.",2010,XLY,TTWO,5
167,2.0,"EDMUND G. BROWN, JR., GOVERNOR OF CALIFORNIA, et al., PETITIONERS v. ENTERTAINMENT MERCHANTS ASSOCIATION, et al.",11/2/2010,6/27/2011,08-1448,30010.0,3.0,2.0,0.0,19.0,109.0,131 S.Ct. 2729,"Brown, Gov. of CA v. Entm't Merch. Assoc.",2010,,EA,5
167,2.0,"EDMUND G. BROWN, JR., GOVERNOR OF CALIFORNIA, et al., PETITIONERS v. ENTERTAINMENT MERCHANTS ASSOCIATION, et al.",11/2/2010,6/27/2011,08-1448,30010.0,3.0,2.0,0.0,19.0,109.0,131 S.Ct. 2729,"Brown, Gov. of CA v. Entm't Merch. Assoc.",2010,,ATVI,5
167,2.0,"EDMUND G. BROWN, JR., GOVERNOR OF CALIFORNIA, et al., PETITIONERS v. ENTERTAINMENT MERCHANTS ASSOCIATION, et al.",11/2/2010,6/27/2011,08-1448,30010.0,3.0,2.0,0.0,19.0,109.0,131 S.Ct. 2729,"Brown, Gov. of CA v. Entm't Merch. Assoc.",2010,,KNM,5
167,2.0,"EDMUND G. BROWN, JR., GOVERNOR OF CALIFORNIA, et al., PETITIONERS v. ENTERTAINMENT MERCHANTS ASSOCIATION, et al.",11/2/2010,6/27/2011,08-1448,30010.0,3.0,2.0,0.0,19.0,109.0,131 S.Ct. 2729,"Brown, Gov. of CA v. Entm't Merch. Assoc.",2010,,TTWO,5
167,2.0,"EDMUND G. BROWN, JR., GOVERNOR OF CALIFORNIA, et al., PETITIONERS v. ENTERTAINMENT MERCHANTS ASSOCIATION, et al.",11/2/2010,6/27/2011,08-1448,30010.0,3.0,2.0,0.0,19.0,109.0,131 S.Ct. 2729,"Brown, Gov. of CA v. Entm't Merch. Assoc.",2010,,XLY,5
168,4.0,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,10/11/2011,1/10/2012,10-948,80160.0,8.0,6.0,1.0,135.0,134.0,132 S.Ct. 665,Compucredit v. Greenwood,2011,XLF,ATLC,7
168,4.0,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,10/11/2011,1/10/2012,10-948,80160.0,8.0,6.0,1.0,135.0,134.0,132 S.Ct. 665,Compucredit v. Greenwood,2011,XLF,BAC,7
168,4.0,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,10/11/2011,1/10/2012,10-948,80160.0,8.0,6.0,1.0,135.0,134.0,132 S.Ct. 665,Compucredit v. Greenwood,2011,XLF,COF,7
168,4.0,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,10/11/2011,1/10/2012,10-948,80160.0,8.0,6.0,1.0,135.0,134.0,132 S.Ct. 665,Compucredit v. Greenwood,2011,XLF,C,7
168,4.0,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,10/11/2011,1/10/2012,10-948,80160.0,8.0,6.0,1.0,135.0,134.0,132 S.Ct. 665,Compucredit v. Greenwood,2011,,ATLC,7
168,4.0,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,10/11/2011,1/10/2012,10-948,80160.0,8.0,6.0,1.0,135.0,134.0,132 S.Ct. 665,Compucredit v. Greenwood,2011,,BAC,7
168,4.0,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,10/11/2011,1/10/2012,10-948,80160.0,8.0,6.0,1.0,135.0,134.0,132 S.Ct. 665,Compucredit v. Greenwood,2011,,COF,7
168,4.0,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,10/11/2011,1/10/2012,10-948,80160.0,8.0,6.0,1.0,135.0,134.0,132 S.Ct. 665,Compucredit v. Greenwood,2011,,C,7
168,4.0,COMPUCREDIT CORPORATION et al. v. WANDA GREENWOOD et al.,10/11/2011,1/10/2012,10-948,80160.0,8.0,6.0,1.0,135.0,134.0,132 S.Ct. 665,Compucredit v. Greenwood,2011,,XLF,7
169,2.0,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",10/5/2011,1/18/2012,10-545,80190.0,8.0,1.0,0.0,112.0,1.0,132 S.Ct. 873,"Golan v. Holder, Atty. Gen.",2011,,GOOGL,4
169,2.0,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",10/5/2011,1/18/2012,10-545,80190.0,8.0,1.0,0.0,112.0,1.0,132 S.Ct. 873,"Golan v. Holder, Atty. Gen.",2011,,XLK,4
169,2.0,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",10/5/2011,1/18/2012,10-545,80190.0,8.0,1.0,0.0,112.0,1.0,132 S.Ct. 873,"Golan v. Holder, Atty. Gen.",2011,XLK,GOOGL,4
170,4.0,"NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.",11/9/2011,1/23/2012,10-224,100030.0,10.0,6.0,0.0,158.0,19.0,132 S.Ct. 965,"Nat. Meat Ass'n v. Harris, Atty. Gen. of CA",2011,,TSN,9
170,4.0,"NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.",11/9/2011,1/23/2012,10-224,100030.0,10.0,6.0,0.0,158.0,19.0,132 S.Ct. 965,"Nat. Meat Ass'n v. Harris, Atty. Gen. of CA",2011,,XLP,9
170,4.0,"NATIONAL MEAT ASSOCIATION, PETITIONER v. KAMALA D. HARRIS, ATTORNEY GENERAL OF CALIFORNIA, et al.",11/9/2011,1/23/2012,10-224,100030.0,10.0,6.0,0.0,158.0,19.0,132 S.Ct. 965,"Nat. Meat Ass'n v. Harris, Atty. Gen. of CA",2011,XLP,TSN,9
171,5.0,"CREDIT SUISSE SECURITIES (USA) LLC, et al., PETITIONERS v. VANESSA SIMMONDS",11/29/2011,3/26/2012,10-1261,80120.0,8.0,3.0,0.0,119.0,173.0,132 S.Ct. 1414,Credit Suisse Sec. (USA) v. Simmonds,2011,,CS,8
171,5.0,"CREDIT SUISSE SECURITIES (USA) LLC, et al., PETITIONERS v. VANESSA SIMMONDS",11/29/2011,3/26/2012,10-1261,80120.0,8.0,3.0,0.0,119.0,173.0,132 S.Ct. 1414,Credit Suisse Sec. (USA) v. Simmonds,2011,,C,8
171,5.0,"CREDIT SUISSE SECURITIES (USA) LLC, et al., PETITIONERS v. VANESSA SIMMONDS",11/29/2011,3/26/2012,10-1261,80120.0,8.0,3.0,0.0,119.0,173.0,132 S.Ct. 1414,Credit Suisse Sec. (USA) v. Simmonds,2011,,DB,8
171,5.0,"CREDIT SUISSE SECURITIES (USA) LLC, et al., PETITIONERS v. VANESSA SIMMONDS",11/29/2011,3/26/2012,10-1261,80120.0,8.0,3.0,0.0,119.0,173.0,132 S.Ct. 1414,Credit Suisse Sec. (USA) v. Simmonds,2011,,UBS,8
171,5.0,"CREDIT SUISSE SECURITIES (USA) LLC, et al., PETITIONERS v. VANESSA SIMMONDS",11/29/2011,3/26/2012,10-1261,80120.0,8.0,3.0,0.0,119.0,173.0,132 S.Ct. 1414,Credit Suisse Sec. (USA) v. Simmonds,2011,,XLF,8
171,5.0,"CREDIT SUISSE SECURITIES (USA) LLC, et al., PETITIONERS v. VANESSA SIMMONDS",11/29/2011,3/26/2012,10-1261,80120.0,8.0,3.0,0.0,119.0,173.0,132 S.Ct. 1414,Credit Suisse Sec. (USA) v. Simmonds,2011,XLF,CS,8
171,5.0,"CREDIT SUISSE SECURITIES (USA) LLC, et al., PETITIONERS v. VANESSA SIMMONDS",11/29/2011,3/26/2012,10-1261,80120.0,8.0,3.0,0.0,119.0,173.0,132 S.Ct. 1414,Credit Suisse Sec. (USA) v. Simmonds,2011,XLF,C,8
171,5.0,"CREDIT SUISSE SECURITIES (USA) LLC, et al., PETITIONERS v. VANESSA SIMMONDS",11/29/2011,3/26/2012,10-1261,80120.0,8.0,3.0,0.0,119.0,173.0,132 S.Ct. 1414,Credit Suisse Sec. (USA) v. Simmonds,2011,XLF,DB,8
171,5.0,"CREDIT SUISSE SECURITIES (USA) LLC, et al., PETITIONERS v. VANESSA SIMMONDS",11/29/2011,3/26/2012,10-1261,80120.0,8.0,3.0,0.0,119.0,173.0,132 S.Ct. 1414,Credit Suisse Sec. (USA) v. Simmonds,2011,XLF,UBS,8
172,4.0,"CARACO PHARMACEUTICAL LABORATORIES, LTD., et al., PETITIONERS v. NOVO NORDISK A/S et al.",12/5/2011,4/17/2012,10-844,80170.0,8.0,6.0,1.0,143.0,143.0,132 S.Ct. 1670,Caraco Pharm. Lab. v. Nordisk,2011,XBI,TEVA,9
172,4.0,"CARACO PHARMACEUTICAL LABORATORIES, LTD., et al., PETITIONERS v. NOVO NORDISK A/S et al.",12/5/2011,4/17/2012,10-844,80170.0,8.0,6.0,1.0,143.0,143.0,132 S.Ct. 1670,Caraco Pharm. Lab. v. Nordisk,2011,XBI,ACT,9
172,4.0,"CARACO PHARMACEUTICAL LABORATORIES, LTD., et al., PETITIONERS v. NOVO NORDISK A/S et al.",12/5/2011,4/17/2012,10-844,80170.0,8.0,6.0,1.0,143.0,143.0,132 S.Ct. 1670,Caraco Pharm. Lab. v. Nordisk,2011,XBI,MYL,9
172,4.0,"CARACO PHARMACEUTICAL LABORATORIES, LTD., et al., PETITIONERS v. NOVO NORDISK A/S et al.",12/5/2011,4/17/2012,10-844,80170.0,8.0,6.0,1.0,143.0,143.0,132 S.Ct. 1670,Caraco Pharm. Lab. v. Nordisk,2011,XBI,XLV,9
172,4.0,"CARACO PHARMACEUTICAL LABORATORIES, LTD., et al., PETITIONERS v. NOVO NORDISK A/S et al.",12/5/2011,4/17/2012,10-844,80170.0,8.0,6.0,1.0,143.0,143.0,132 S.Ct. 1670,Caraco Pharm. Lab. v. Nordisk,2011,XBI,XPH,9
172,4.0,"CARACO PHARMACEUTICAL LABORATORIES, LTD., et al., PETITIONERS v. NOVO NORDISK A/S et al.",12/5/2011,4/17/2012,10-844,80170.0,8.0,6.0,1.0,143.0,143.0,132 S.Ct. 1670,Caraco Pharm. Lab. v. Nordisk,2011,XBI,XHE,9
172,4.0,"CARACO PHARMACEUTICAL LABORATORIES, LTD., et al., PETITIONERS v. NOVO NORDISK A/S et al.",12/5/2011,4/17/2012,10-844,80170.0,8.0,6.0,1.0,143.0,143.0,132 S.Ct. 1670,Caraco Pharm. Lab. v. Nordisk,2011,XLV,TEVA,9
172,4.0,"CARACO PHARMACEUTICAL LABORATORIES, LTD., et al., PETITIONERS v. NOVO NORDISK A/S et al.",12/5/2011,4/17/2012,10-844,80170.0,8.0,6.0,1.0,143.0,143.0,132 S.Ct. 1670,Caraco Pharm. Lab. v. Nordisk,2011,XLV,ACT,9
172,4.0,"CARACO PHARMACEUTICAL LABORATORIES, LTD., et al., PETITIONERS v. NOVO NORDISK A/S et al.",12/5/2011,4/17/2012,10-844,80170.0,8.0,6.0,1.0,143.0,143.0,132 S.Ct. 1670,Caraco Pharm. Lab. v. Nordisk,2011,XLV,MYL,9
