"","Case","Index","Symbol","estimate","error","t.value","p.value","sig","dateDecision","sctCite","term","docket","shortName"
"567",101,"SPY","VOX","0.002382","0.002851","0.835471","0.403453","","5/21/2007","127 S.Ct. 1955",2006,"05-1126","Bell Atlantic v. Twombly"
"568",101,"SPY","IYZ","-0.009272","0.005827","-1.591109","0.111585","","5/21/2007","127 S.Ct. 1955",2006,"05-1126","Bell Atlantic v. Twombly"
"569",101,"VOX","VZ","-0.016279","0.010544","-1.543858","0.122623","","5/21/2007","127 S.Ct. 1955",2006,"05-1126","Bell Atlantic v. Twombly"
"570",101,"VOX","IYZ","-0.011094","0.006221","-1.783399","0.074521","*","5/21/2007","127 S.Ct. 1955",2006,"05-1126","Bell Atlantic v. Twombly"
"571",101,"IYZ","VZ","-0.009643","0.010404","-0.926865","0.353997","","5/21/2007","127 S.Ct. 1955",2006,"05-1126","Bell Atlantic v. Twombly"
"572",101,"IYZ","VOX","0.003477","0.002824","1.231118","0.218279","","5/21/2007","127 S.Ct. 1955",2006,"05-1126","Bell Atlantic v. Twombly"
"573",102,"SPY","GT","0.012696","0.020212","0.628137","0.529914","","5/29/2007","127 S.Ct. 2162",2006,"05-1074","Ledbetter v. Goodyear Tire & Rubber"
"574",102,"SPY","XLY","0.006063","0.004998","1.213147","0.225073","","5/29/2007","127 S.Ct. 2162",2006,"05-1074","Ledbetter v. Goodyear Tire & Rubber"
"575",102,"XLY","GT","0.013546","0.020573","0.658424","0.510266","","5/29/2007","127 S.Ct. 2162",2006,"05-1074","Ledbetter v. Goodyear Tire & Rubber"
"576",103,"SPY","SAF","-0.006568","0.009743","-0.674134","0.500226","","6/4/2007","127 S.Ct. 2201",2006,"30834","Safeco Ins. Co. of AM. v. Burr"
"577",103,"SPY","KIE","-0.002068","0.001443","-1.433369","0.151752","","6/4/2007","127 S.Ct. 2201",2006,"30834","Safeco Ins. Co. of AM. v. Burr"
"578",103,"KIE","SAF","-0.007402","0.010661","-0.694313","0.487486","","6/4/2007","127 S.Ct. 2201",2006,"30834","Safeco Ins. Co. of AM. v. Burr"
"579",104,"SPY","MO","0.005624","0.014179","0.396641","0.691632","","6/11/2007","127 S.Ct. 2301",2006,"05-1284","Watson v. Philip Morris"
"580",104,"SPY","XLP","-0.005140","0.005971","-0.860801","0.389348","","6/11/2007","127 S.Ct. 2301",2006,"05-1284","Watson v. Philip Morris"
"581",104,"XLP","MO","0.012823","0.013221","0.969876","0.332108","","6/11/2007","127 S.Ct. 2301",2006,"05-1284","Watson v. Philip Morris"
"582",105,"SPY","CLF","-0.014304","0.027300","-0.523963","0.600304","","6/18/2007","127 S.Ct. 2411",2006,"31168","Powerex v. Reliant Energy Services"
"583",105,"SPY","NRG","-0.039369","0.021580","-1.824344","0.068100","*","6/18/2007","127 S.Ct. 2411",2006,"31168","Powerex v. Reliant Energy Services"
"584",105,"SPY","CNP","-0.020713","0.017892","-1.157671","0.246998","","6/18/2007","127 S.Ct. 2411",2006,"31168","Powerex v. Reliant Energy Services"
"585",105,"SPY","XLE","-0.009839","0.010194","-0.965149","0.334470","","6/18/2007","127 S.Ct. 2411",2006,"31168","Powerex v. Reliant Energy Services"
"586",105,"SPY","XLU","-0.016611","0.011598","-1.432252","0.152072","","6/18/2007","127 S.Ct. 2411",2006,"31168","Powerex v. Reliant Energy Services"
"587",105,"XLE","CLF","-0.006058","0.027306","-0.221852","0.824429","","6/18/2007","127 S.Ct. 2411",2006,"31168","Powerex v. Reliant Energy Services"
"588",105,"XLE","NRG","-0.037480","0.021858","-1.714671","0.086406","*","6/18/2007","127 S.Ct. 2411",2006,"31168","Powerex v. Reliant Energy Services"
"589",105,"XLE","CNP","-0.018037","0.018688","-0.965155","0.334467","","6/18/2007","127 S.Ct. 2411",2006,"31168","Powerex v. Reliant Energy Services"
"590",105,"XLE","XLU","-0.013642","0.012815","-1.064549","0.287080","","6/18/2007","127 S.Ct. 2411",2006,"31168","Powerex v. Reliant Energy Services"
"591",105,"XLU","CLF","-0.002908","0.028175","-0.103211","0.917796","","6/18/2007","127 S.Ct. 2411",2006,"31168","Powerex v. Reliant Energy Services"
"592",105,"XLU","NRG","-0.030108","0.020676","-1.456166","0.145347","","6/18/2007","127 S.Ct. 2411",2006,"31168","Powerex v. Reliant Energy Services"
"593",105,"XLU","CNP","-0.006280","0.014978","-0.419291","0.675004","","6/18/2007","127 S.Ct. 2411",2006,"31168","Powerex v. Reliant Energy Services"
"594",105,"XLU","XLE","-0.004966","0.012115","-0.409905","0.681875","","6/18/2007","127 S.Ct. 2411",2006,"31168","Powerex v. Reliant Energy Services"
"595",106,"SPY","CS","0.008588","0.008951","0.959496","0.337309","","6/18/2007","127 S.Ct. 2383",2006,"05-1157","Credit Suisse Sec. v. Billing"
"596",106,"SPY","XLP","0.001024","0.005729","0.178738","0.858144","","6/18/2007","127 S.Ct. 2383",2006,"05-1157","Credit Suisse Sec. v. Billing"
"597",106,"XLF","CS","0.006984","0.010204","0.684411","0.493716","","6/18/2007","127 S.Ct. 2383",2006,"05-1157","Credit Suisse Sec. v. Billing"
"598",107,"SPY","TLAB","-0.002714","0.020883","-0.129960","0.896598","","6/21/2007","127 S.Ct. 2499",2006,"06-484","Tellabs v. Makor Issues & Rights"
"599",107,"SPY","XLK","0.009079","0.005389","1.684672","0.092052","*","6/21/2007","127 S.Ct. 2499",2006,"06-484","Tellabs v. Makor Issues & Rights"
"600",107,"XLK","TLAB","-0.008257","0.020977","-0.393617","0.693864","","6/21/2007","127 S.Ct. 2499",2006,"06-484","Tellabs v. Makor Issues & Rights"
"601",108,"SPY","CSX","0.043669","0.024931","1.751565","0.079849","*","12/4/2007","128 S.Ct. 467",2007,"06-1287","CSX Transp. v. Georgia State Bd. of Equalization"
"602",108,"SPY","XLI","-0.000192","0.017213","-0.011154","0.991100","","12/4/2007","128 S.Ct. 467",2007,"06-1287","CSX Transp. v. Georgia State Bd. of Equalization"
"603",108,"XLI","CSX","0.034742","0.026559","1.308130","0.190829","","12/4/2007","128 S.Ct. 467",2007,"06-1287","CSX Transp. v. Georgia State Bd. of Equalization"
"604",109,"SPY","CSCO","0.000002","0.027439","0.000073","0.999942","","1/15/2008","128 S.Ct. 761",2007,"15858","Stonreidge Inv. Partners v. Scientific-Atlanta"
"605",109,"SPY","XLK","-0.000816","0.013988","-0.058335","0.953482","","1/15/2008","128 S.Ct. 761",2007,"15858","Stonreidge Inv. Partners v. Scientific-Atlanta"
"606",109,"XLK","CSCO","0.002067","0.021936","0.094228","0.924928","","1/15/2008","128 S.Ct. 761",2007,"15858","Stonreidge Inv. Partners v. Scientific-Atlanta"
"607",110,"SPY","CB","0.013269","0.015103","0.878553","0.379643","","2/20/2008","128 S.Ct. 1020",2007,"06-856","Larue v. Dewolff, Boberg & Assoc."
"608",110,"SPY","TRV","0.003910","0.024037","0.162665","0.870782","","2/20/2008","128 S.Ct. 1020",2007,"06-856","Larue v. Dewolff, Boberg & Assoc."
"609",110,"SPY","CNA","0.010609","0.025740","0.412152","0.680228","","2/20/2008","128 S.Ct. 1020",2007,"06-856","Larue v. Dewolff, Boberg & Assoc."
"610",110,"SPY","RLI","-0.004442","0.022568","-0.196831","0.843959","","2/20/2008","128 S.Ct. 1020",2007,"06-856","Larue v. Dewolff, Boberg & Assoc."
"611",110,"SPY","XLF","0.018209","0.017019","1.069936","0.284648","","2/20/2008","128 S.Ct. 1020",2007,"06-856","Larue v. Dewolff, Boberg & Assoc."
"612",110,"XLF","CB","0.004093","0.013154","0.311157","0.755682","","2/20/2008","128 S.Ct. 1020",2007,"06-856","Larue v. Dewolff, Boberg & Assoc."
"613",110,"XLF","TRV","-0.009404","0.019405","-0.484623","0.627944","","2/20/2008","128 S.Ct. 1020",2007,"06-856","Larue v. Dewolff, Boberg & Assoc."
"614",110,"XLF","CNA","-0.001930","0.023255","-0.082993","0.933857","","2/20/2008","128 S.Ct. 1020",2007,"06-856","Larue v. Dewolff, Boberg & Assoc."
"615",110,"XLF","RLI","-0.014778","0.020077","-0.736073","0.461686","","2/20/2008","128 S.Ct. 1020",2007,"06-856","Larue v. Dewolff, Boberg & Assoc."
"616",111,"SPY","MDT","-0.022171","0.019963","-1.110614","0.266735","","2/20/2008","128 S.Ct. 999",2007,"06-179","Riegel v. Medtronic"
"617",111,"SPY","XLV","-0.026054","0.008843","-2.946397","0.003215","***","2/20/2008","128 S.Ct. 999",2007,"06-179","Riegel v. Medtronic"
"618",111,"XLV","MDT","0.001527","0.017756","0.085998","0.931468","","2/20/2008","128 S.Ct. 999",2007,"06-179","Riegel v. Medtronic"
"619",112,"SPY","S","0.020274","0.036308","0.558394","0.576575","","2/26/2008","128 S.Ct. 1140",2007,"06-1221","Sprint/United Mgmt. v. Mendelsohn"
"620",113,"SPY","FDX","0.003925","0.017085","0.229728","0.818303","","2/27/2008","128 S.Ct. 1147",2007,"06-1322","Fed. Ex v. Holowecki"
"621",114,"SPY","MAT","-0.048748","0.029128","-1.673573","0.094214","*","3/25/2008","128 S.Ct. 1396",2007,"06-989","Hall Street Assoc. v. Mattel"
"622",115,"SPY","TE","0.003885","0.017401","0.223260","0.823333","","4/15/2008","128 S.Ct. 1511",2007,"07-308","U.S. v. Clintwood Elkhorn Mining"
"623",116,"SPY","MWV","0.011937","0.017030","0.700957","0.483330","","4/15/2008","128 S.Ct. 1498",2007,"06-1413","Meadwestvaco v. Illinois Dept. of Rev."
"624",117,"SPY","CBRL","0.068695","0.040779","1.684566","0.092072","*","5/27/2008","128 S.Ct. 1951",2007,"06-1431","SBOCS W. v. Humphries"
"625",118,"SPY","XLY","0.009035","0.009056","0.997699","0.318426","","6/9/2008","128 S.Ct. 2109",2007,"06-937","Quanta Computer v. LG Electronics"
"626",119,"SPY","MET","0.027017","0.016966","1.592448","0.111284","","6/19/2008","128 S.Ct. 2343",2007,"06-923","MetLife v. Glenn"
"627",119,"XLY","MET","0.005310","0.018928","0.280539","0.779064","","6/19/2008","128 S.Ct. 2343",2007,"06-923","MetLife v. Glenn"
"628",120,"SPY","S","0.075530","0.030696","2.460590","0.013871","**","6/23/2008","128 S.Ct. 2531",2007,"07-552","Sprint Communs. v. APCC Servs."
"629",120,"SPY","VZ","0.004670","0.019032","0.245381","0.806162","","6/23/2008","128 S.Ct. 2531",2007,"07-552","Sprint Communs. v. APCC Servs."
"630",120,"SPY","T","0.012899","0.018107","0.712376","0.476232","","6/23/2008","128 S.Ct. 2531",2007,"07-552","Sprint Communs. v. APCC Servs."
"631",120,"SPY","TMUS","-0.019106","0.043062","-0.443681","0.657273","","6/23/2008","128 S.Ct. 2531",2007,"07-552","Sprint Communs. v. APCC Servs."
"632",120,"SPY","TDS","0.006504","0.034947","0.186111","0.852358","","6/23/2008","128 S.Ct. 2531",2007,"07-552","Sprint Communs. v. APCC Servs."
"633",120,"SPY","XLY","-0.022495","0.010176","-2.210542","0.027068","**","6/23/2008","128 S.Ct. 2531",2007,"07-552","Sprint Communs. v. APCC Servs."
"634",120,"SPY","VOX","0.002242","0.009108","0.246148","0.805568","","6/23/2008","128 S.Ct. 2531",2007,"07-552","Sprint Communs. v. APCC Servs."
"635",120,"XLY","S","0.093786","0.032711","2.867111","0.004142","***","6/23/2008","128 S.Ct. 2531",2007,"07-552","Sprint Communs. v. APCC Servs."
"636",120,"XLY","VZ","0.019066","0.019527","0.976402","0.328865","","6/23/2008","128 S.Ct. 2531",2007,"07-552","Sprint Communs. v. APCC Servs."
"637",120,"XLY","T","0.028831","0.017789","1.620693","0.105084","","6/23/2008","128 S.Ct. 2531",2007,"07-552","Sprint Communs. v. APCC Servs."
"638",120,"XLY","TMUS","-0.009924","0.042839","-0.231658","0.816804","","6/23/2008","128 S.Ct. 2531",2007,"07-552","Sprint Communs. v. APCC Servs."
"639",120,"XLY","TDS","0.024861","0.034525","0.720092","0.471468","","6/23/2008","128 S.Ct. 2531",2007,"07-552","Sprint Communs. v. APCC Servs."
"640",120,"XLY","VOX","0.007199","0.009169","0.785152","0.432364","","6/23/2008","128 S.Ct. 2531",2007,"07-552","Sprint Communs. v. APCC Servs."
"641",120,"VOX","S","0.079743","0.033433","2.385139","0.017073","**","6/23/2008","128 S.Ct. 2531",2007,"07-552","Sprint Communs. v. APCC Servs."
"642",120,"VOX","VZ","0.007502","0.020968","0.357780","0.720508","","6/23/2008","128 S.Ct. 2531",2007,"07-552","Sprint Communs. v. APCC Servs."
"643",120,"VOX","T","0.015830","0.020174","0.784668","0.432648","","6/23/2008","128 S.Ct. 2531",2007,"07-552","Sprint Communs. v. APCC Servs."
"644",120,"VOX","TMUS","-0.019157","0.042925","-0.446291","0.655387","","6/23/2008","128 S.Ct. 2531",2007,"07-552","Sprint Communs. v. APCC Servs."
"645",120,"VOX","TDS","0.010230","0.036463","0.280556","0.779051","","6/23/2008","128 S.Ct. 2531",2007,"07-552","Sprint Communs. v. APCC Servs."
"646",120,"VOX","XLY","-0.018789","0.014959","-1.256021","0.209108","","6/23/2008","128 S.Ct. 2531",2007,"07-552","Sprint Communs. v. APCC Servs."
"647",121,"SPY","XLE","0.015741","0.021029","0.748534","0.454138","","6/26/2008","128 S.Ct. 2605",2007,"07-219","Exxon Shipping v. Baker"
"648",121,"SPY","XES","0.028285","0.018521","1.527159","0.126722","","6/26/2008","128 S.Ct. 2605",2007,"07-219","Exxon Shipping v. Baker"
"649",121,"SPY","XOM","0.005889","0.019006","0.309852","0.756674","","6/26/2008","128 S.Ct. 2605",2007,"07-219","Exxon Shipping v. Baker"
"650",121,"SPY","XOP","0.023670","0.022487","1.052612","0.292519","","6/26/2008","128 S.Ct. 2605",2007,"07-219","Exxon Shipping v. Baker"
"651",121,"XLE","XOM","-0.010436","0.011879","-0.878508","0.379668","","6/26/2008","128 S.Ct. 2605",2007,"07-219","Exxon Shipping v. Baker"
"652",121,"XLE","XES","0.023856","0.017445","1.367468","0.171479","","6/26/2008","128 S.Ct. 2605",2007,"07-219","Exxon Shipping v. Baker"
"653",121,"XLE","XOP","0.010225","0.014716","0.694832","0.487161","","6/26/2008","128 S.Ct. 2605",2007,"07-219","Exxon Shipping v. Baker"
"654",121,"XES","XOM","-0.016599","0.020035","-0.828498","0.407389","","6/26/2008","128 S.Ct. 2605",2007,"07-219","Exxon Shipping v. Baker"
"655",121,"XES","XLE","-0.008238","0.021058","-0.391206","0.695645","","6/26/2008","128 S.Ct. 2605",2007,"07-219","Exxon Shipping v. Baker"
"656",121,"XES","XOP","-0.001054","0.021312","-0.049456","0.960556","","6/26/2008","128 S.Ct. 2605",2007,"07-219","Exxon Shipping v. Baker"
"657",121,"XOP","XOM","-0.015690","0.015871","-0.988620","0.322849","","6/26/2008","128 S.Ct. 2605",2007,"07-219","Exxon Shipping v. Baker"
"658",121,"XOP","XLE","-0.006747","0.014083","-0.479100","0.631868","","6/26/2008","128 S.Ct. 2605",2007,"07-219","Exxon Shipping v. Baker"
"659",121,"XOP","XES","0.020472","0.016896","1.211633","0.225653","","6/26/2008","128 S.Ct. 2605",2007,"07-219","Exxon Shipping v. Baker"
"660",122,"SPY","MS","0.051177","0.033795","1.514324","0.129944","","6/26/2008","128 S.Ct. 2733",2007,"06-1457","Moragn Stanley v. Public Util. Dist. NO. 1 of Snohomish Cnty., WA"
"661",122,"SPY","XLF","0.016708","0.019752","0.845881","0.397619","","6/26/2008","128 S.Ct. 2733",2007,"06-1457","Moragn Stanley v. Public Util. Dist. NO. 1 of Snohomish Cnty., WA"
"662",122,"XLF","MS","0.028959","0.029236","0.990540","0.321910","","6/26/2008","128 S.Ct. 2733",2007,"06-1457","Moragn Stanley v. Public Util. Dist. NO. 1 of Snohomish Cnty., WA"
"663",123,"SPY","MO","-0.088240","0.032502","-2.714899","0.006630","***","12/15/2008","129 S.Ct. 538",2008,"07-562","Altria Group v. Good"
"664",123,"SPY","PM","0.004296","0.034065","0.126110","0.899645","","12/15/2008","129 S.Ct. 538",2008,"07-562","Altria Group v. Good"
"665",123,"SPY","LO","-0.049619","0.037265","-1.331521","0.183018","","12/15/2008","129 S.Ct. 538",2008,"07-562","Altria Group v. Good"
"666",123,"SPY","RAI","-0.032997","0.028193","-1.170413","0.241835","","12/15/2008","129 S.Ct. 538",2008,"07-562","Altria Group v. Good"
"667",123,"SPY","XLP","0.010787","0.025587","0.421578","0.673333","","12/15/2008","129 S.Ct. 538",2008,"07-562","Altria Group v. Good"
"668",123,"XLP","MO","-0.093896","0.027758","-3.382631","0.000718","***","12/15/2008","129 S.Ct. 538",2008,"07-562","Altria Group v. Good"
"669",123,"XLP","PM","-0.005915","0.025907","-0.228320","0.819398","","12/15/2008","129 S.Ct. 538",2008,"07-562","Altria Group v. Good"
"670",123,"XLP","LO","-0.053046","0.033852","-1.567017","0.117111","","12/15/2008","129 S.Ct. 538",2008,"07-562","Altria Group v. Good"
"671",123,"XLP","RAI","-0.034855","0.025457","-1.369148","0.170953","","12/15/2008","129 S.Ct. 538",2008,"07-562","Altria Group v. Good"
"672",124,"SPY","DD","-0.068615","0.033848","-2.027169","0.042645","**","1/26/2009","129 S.Ct. 865",2008,"07-636","Kennedy v. DuPont Sav. and Inv. Plan"
"673",124,"SPY","XLI","0.029237","0.026264","1.113197","0.265624","","1/26/2009","129 S.Ct. 865",2008,"07-636","Kennedy v. DuPont Sav. and Inv. Plan"
"674",124,"XLI","DD","-0.095011","0.033400","-2.844683","0.004446","***","1/26/2009","129 S.Ct. 865",2008,"07-636","Kennedy v. DuPont Sav. and Inv. Plan"
"675",125,"SPY","T","0.030364","0.030377","0.999564","0.317522","","2/25/2009","129 S.Ct. 1109",2008,"07-512","Pacific Bell, DBA AT&T CA v. Linkline Communications"
"676",126,"SPY","PFE","0.099778","0.032793","3.042631","0.002345","***","3/4/2009","129 S.Ct. 1187",2008,"06-1249","Wyeth v. Levine"
"677",127,"SPY","DFS","0.068956","0.074390","0.926948","0.353954","","3/9/2009","129 S.Ct. 1262",2008,"07-773","Vaden v. Discover"
"678",128,"SPY","MO","0.001622","0.024337","0.066647","0.946862","","3/31/2009","129 S.Ct. 1436",2008,"07-1216","Philip Morris v. Williams"
"679",129,"SPY","T","-0.019836","0.020669","-0.959688","0.337212","","5/18/2009","129 S.Ct. 1962",2008,"07-543","AT&T v. Hulteen"
"680",129,"SPY","XLY","0.001474","0.017982","0.081972","0.934669","","5/18/2009","129 S.Ct. 1962",2008,"07-543","AT&T v. Hulteen"
"681",129,"SPY","VOX","0.014192","0.008215","1.727470","0.084083","*","5/18/2009","129 S.Ct. 1962",2008,"07-543","AT&T v. Hulteen"
"682",129,"XLY","T","-0.020031","0.020220","-0.990672","0.321846","","5/18/2009","129 S.Ct. 1962",2008,"07-543","AT&T v. Hulteen"
"683",129,"XLY","VOX","0.016837","0.008560","1.966983","0.049185","**","5/18/2009","129 S.Ct. 1962",2008,"07-543","AT&T v. Hulteen"
"684",129,"VOX","T","-0.021781","0.020749","-1.049759","0.293829","","5/18/2009","129 S.Ct. 1962",2008,"07-543","AT&T v. Hulteen"
"685",129,"VOX","XLY","0.015516","0.025077","0.618744","0.536085","","5/18/2009","129 S.Ct. 1962",2008,"07-543","AT&T v. Hulteen"
"686",130,"SPY","CSX","0.015057","0.032697","0.460500","0.645157","","6/1/2009","129 S.Ct. 2139",2008,"08-1034","CSX Transp. v. Hensley"
"687",130,"SPY","XLI","0.014557","0.012707","1.145598","0.251961","","6/1/2009","129 S.Ct. 2139",2008,"08-1034","CSX Transp. v. Hensley"
"688",130,"XLI","CSX","0.003137","0.031657","0.099092","0.921065","","6/1/2009","129 S.Ct. 2139",2008,"08-1034","CSX Transp. v. Hensley"
"689",131,"SPY","TRV","-0.022471","0.022005","-1.021189","0.307165","","6/18/2009","129 S.Ct. 2195",2008,"08-295","Travelers Indem. v. Bailey"
"690",131,"SPY","RLI","-0.015837","0.017502","-0.904882","0.365528","","6/18/2009","129 S.Ct. 2195",2008,"08-295","Travelers Indem. v. Bailey"
"691",131,"SPY","CNA","0.094833","0.030178","3.142487","0.001675","***","6/18/2009","129 S.Ct. 2195",2008,"08-295","Travelers Indem. v. Bailey"
"692",131,"SPY","CB","-0.002296","0.017792","-0.129047","0.897321","","6/18/2009","129 S.Ct. 2195",2008,"08-295","Travelers Indem. v. Bailey"
"693",131,"SPY","XLF","0.004897","0.017156","0.285445","0.775303","","6/18/2009","129 S.Ct. 2195",2008,"08-295","Travelers Indem. v. Bailey"
"694",131,"XLF","TRV","-0.023026","0.021778","-1.057294","0.290377","","6/18/2009","129 S.Ct. 2195",2008,"08-295","Travelers Indem. v. Bailey"
"695",131,"XLF","RLI","-0.015698","0.017756","-0.884075","0.376656","","6/18/2009","129 S.Ct. 2195",2008,"08-295","Travelers Indem. v. Bailey"
"696",131,"XLF","CNA","0.092355","0.028409","3.250934","0.001150","***","6/18/2009","129 S.Ct. 2195",2008,"08-295","Travelers Indem. v. Bailey"
"697",131,"XLF","CB","-0.002188","0.018083","-0.121000","0.903691","","6/18/2009","129 S.Ct. 2195",2008,"08-295","Travelers Indem. v. Bailey"
"698",132,"SPY","CDE","0.184156","0.054236","3.395463","0.000685","***","6/22/2009","129 S.Ct. 2458",2008,"07-984","Coeur Alaska v. SE. Alaska Conservation  Council"
"699",132,"SPY","CDM","0.164991","0.039827","4.142712","0.000034","***","6/22/2009","129 S.Ct. 2458",2008,"07-984","Coeur Alaska v. SE. Alaska Conservation  Council"
"700",132,"SPY","XLB","0.021590","0.017485","1.234784","0.216911","","6/22/2009","129 S.Ct. 2458",2008,"07-984","Coeur Alaska v. SE. Alaska Conservation  Council"
"701",132,"XLB","CDE","0.145769","0.052976","2.751579","0.005931","***","6/22/2009","129 S.Ct. 2458",2008,"07-984","Coeur Alaska v. SE. Alaska Conservation  Council"
"702",132,"XLB","CDM","0.161577","0.039769","4.062857","0.000048","***","6/22/2009","129 S.Ct. 2458",2008,"07-984","Coeur Alaska v. SE. Alaska Conservation  Council"
"703",133,"SPY","JPM","-0.008850","0.028062","-0.315376","0.752476","","6/29/2009","129 S.Ct. 2710",2008,"08-453","Cuomo, Atty. Gen. of NY v. The Clearing House Ass'n"
"704",133,"SPY","PNC","-0.025167","0.032959","-0.763577","0.445120","","6/29/2009","129 S.Ct. 2710",2008,"08-453","Cuomo, Atty. Gen. of NY v. The Clearing House Ass'n"
"705",133,"SPY","AXP","-0.030788","0.033415","-0.921370","0.356857","","6/29/2009","129 S.Ct. 2710",2008,"08-453","Cuomo, Atty. Gen. of NY v. The Clearing House Ass'n"
"706",133,"SPY","C","0.014019","0.039686","0.353245","0.723905","","6/29/2009","129 S.Ct. 2710",2008,"08-453","Cuomo, Atty. Gen. of NY v. The Clearing House Ass'n"
"707",133,"SPY","V","-0.041149","0.031389","-1.310927","0.189883","","6/29/2009","129 S.Ct. 2710",2008,"08-453","Cuomo, Atty. Gen. of NY v. The Clearing House Ass'n"
