case,index,symbol,estimate,error,t_value,p_value,sig,date_decision_x,sct_cite_x,term_x,docket_x,case_short_name_x,case_disposition,case_name,date_argument,date_decision_y,docket_y,issue,issue_area,law_type,lc_disagreement,petitioner,respondent,sct_cite_y,case_short_name_y,term_y,vote_margin,abs_estimate,delay_argued,delay_argued_months,petitioner_name,respondent_name,case_disposition_name
184,GNR,XES,-0.010803,0.016746,-0.64512,0.518849,,4/17/2013,133 S.Ct. 1659,2012,10-1491,Kiobel v. Royal Dutch Petroleum (Shell),2.0,"ESTHER KIOBEL, INDIVIDUALLY AND ON BEHALF OF HER LATE HUSBAND, DR. BARINEM KIOBEL, et al., PETITIONERS v. ROYAL DUTCH PETROLEUM CO. et al.",2/28/2012,4/17/2013,10-1491,90230.0,9.0,6.0,0.0,106.0,198.0,133 S.Ct. 1659,Kiobel v. Royal Dutch Petroleum (Shell),2012.0,9.0,0.010803,414,13,"alien, person subject to a denat","oil company, or natural gas prod",Affirmed
184,GNR,XOP,0.014941999999999999,0.017319,0.862775,0.388261,,4/17/2013,133 S.Ct. 1659,2012,10-1491,Kiobel v. Royal Dutch Petroleum (Shell),2.0,"ESTHER KIOBEL, INDIVIDUALLY AND ON BEHALF OF HER LATE HUSBAND, DR. BARINEM KIOBEL, et al., PETITIONERS v. ROYAL DUTCH PETROLEUM CO. et al.",2/28/2012,4/17/2013,10-1491,90230.0,9.0,6.0,0.0,106.0,198.0,133 S.Ct. 1659,Kiobel v. Royal Dutch Petroleum (Shell),2012.0,9.0,0.014941999999999999,414,13,"alien, person subject to a denat","oil company, or natural gas prod",Affirmed
185,SPY,MON,-0.017087,0.010198,-1.675571,0.093822,*,5/13/2013,133 S.Ct. 1761,2012,11-796,Bowman v. Monsanto,2.0,"VERNON HUGH BOWMAN, PETITIONER v. MONSANTO COMPANY et al.",2/19/2013,5/13/2013,11-796,80180.0,8.0,6.0,0.0,152.0,128.0,133 S.Ct. 1761,Bowman v. Monsanto,2012.0,9.0,0.017087,83,2,"farmer, farm worker, or farm org",chemical company,Affirmed
185,SPY,SYT,0.003157,0.007287,0.43321400000000004,0.664859,,5/13/2013,133 S.Ct. 1761,2012,11-796,Bowman v. Monsanto,2.0,"VERNON HUGH BOWMAN, PETITIONER v. MONSANTO COMPANY et al.",2/19/2013,5/13/2013,11-796,80180.0,8.0,6.0,0.0,152.0,128.0,133 S.Ct. 1761,Bowman v. Monsanto,2012.0,9.0,0.003157,83,2,"farmer, farm worker, or farm org",chemical company,Affirmed
185,SPY,XLB,-0.006714,0.006784,-0.989683,0.322329,,5/13/2013,133 S.Ct. 1761,2012,11-796,Bowman v. Monsanto,2.0,"VERNON HUGH BOWMAN, PETITIONER v. MONSANTO COMPANY et al.",2/19/2013,5/13/2013,11-796,80180.0,8.0,6.0,0.0,152.0,128.0,133 S.Ct. 1761,Bowman v. Monsanto,2012.0,9.0,0.006714,83,2,"farmer, farm worker, or farm org",chemical company,Affirmed
185,SPY,XLP,0.011022,0.0054,2.041098,0.041241,**,5/13/2013,133 S.Ct. 1761,2012,11-796,Bowman v. Monsanto,2.0,"VERNON HUGH BOWMAN, PETITIONER v. MONSANTO COMPANY et al.",2/19/2013,5/13/2013,11-796,80180.0,8.0,6.0,0.0,152.0,128.0,133 S.Ct. 1761,Bowman v. Monsanto,2012.0,9.0,0.011022,83,2,"farmer, farm worker, or farm org",chemical company,Affirmed
185,XLB,MON,-0.010008,0.009276000000000001,-1.0789360000000001,0.280616,,5/13/2013,133 S.Ct. 1761,2012,11-796,Bowman v. Monsanto,2.0,"VERNON HUGH BOWMAN, PETITIONER v. MONSANTO COMPANY et al.",2/19/2013,5/13/2013,11-796,80180.0,8.0,6.0,0.0,152.0,128.0,133 S.Ct. 1761,Bowman v. Monsanto,2012.0,9.0,0.010008,83,2,"farmer, farm worker, or farm org",chemical company,Affirmed
185,XLB,SYT,0.004883,0.0072959999999999995,0.669277,0.503319,,5/13/2013,133 S.Ct. 1761,2012,11-796,Bowman v. Monsanto,2.0,"VERNON HUGH BOWMAN, PETITIONER v. MONSANTO COMPANY et al.",2/19/2013,5/13/2013,11-796,80180.0,8.0,6.0,0.0,152.0,128.0,133 S.Ct. 1761,Bowman v. Monsanto,2012.0,9.0,0.004883,83,2,"farmer, farm worker, or farm org",chemical company,Affirmed
185,XLB,XLP,0.014990999999999999,0.006036,2.483531,0.013009,**,5/13/2013,133 S.Ct. 1761,2012,11-796,Bowman v. Monsanto,2.0,"VERNON HUGH BOWMAN, PETITIONER v. MONSANTO COMPANY et al.",2/19/2013,5/13/2013,11-796,80180.0,8.0,6.0,0.0,152.0,128.0,133 S.Ct. 1761,Bowman v. Monsanto,2012.0,9.0,0.014990999999999999,83,2,"farmer, farm worker, or farm org",chemical company,Affirmed
185,XLP,MON,-0.010008,0.009276000000000001,-1.0789360000000001,0.280616,,5/13/2013,133 S.Ct. 1761,2012,11-796,Bowman v. Monsanto,2.0,"VERNON HUGH BOWMAN, PETITIONER v. MONSANTO COMPANY et al.",2/19/2013,5/13/2013,11-796,80180.0,8.0,6.0,0.0,152.0,128.0,133 S.Ct. 1761,Bowman v. Monsanto,2012.0,9.0,0.010008,83,2,"farmer, farm worker, or farm org",chemical company,Affirmed
185,XLP,SYT,0.004883,0.0072959999999999995,0.669277,0.503319,,5/13/2013,133 S.Ct. 1761,2012,11-796,Bowman v. Monsanto,2.0,"VERNON HUGH BOWMAN, PETITIONER v. MONSANTO COMPANY et al.",2/19/2013,5/13/2013,11-796,80180.0,8.0,6.0,0.0,152.0,128.0,133 S.Ct. 1761,Bowman v. Monsanto,2012.0,9.0,0.004883,83,2,"farmer, farm worker, or farm org",chemical company,Affirmed
185,XLP,XLP,0.014990999999999999,0.006036,2.483531,0.013009,**,5/13/2013,133 S.Ct. 1761,2012,11-796,Bowman v. Monsanto,2.0,"VERNON HUGH BOWMAN, PETITIONER v. MONSANTO COMPANY et al.",2/19/2013,5/13/2013,11-796,80180.0,8.0,6.0,0.0,152.0,128.0,133 S.Ct. 1761,Bowman v. Monsanto,2012.0,9.0,0.014990999999999999,83,2,"farmer, farm worker, or farm org",chemical company,Affirmed
186,SPY,PPL,-0.009285999999999999,0.009806,-0.9469700000000001,0.343654,,5/20/2013,133 S.Ct. 1897,2012,16041,PPL v. Comm'r of Internal Rev.,,,,,,,,,,,,,,,,0.009285999999999999,-1,0,,,
186,SPY,XLU,-0.007309,0.008341,-0.8762540000000001,0.380892,,5/20/2013,133 S.Ct. 1897,2012,16041,PPL v. Comm'r of Internal Rev.,,,,,,,,,,,,,,,,0.007309,-1,0,,,
186,XLU,PPL,-0.003247,0.007078,-0.45871999999999996,0.646435,,5/20/2013,133 S.Ct. 1897,2012,16041,PPL v. Comm'r of Internal Rev.,,,,,,,,,,,,,,,,0.003247,-1,0,,,
187,SPY,MYGN,-0.202351,0.024125,-8.387522,0.0,***,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.202351,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,SPY,ABT,-0.00224,0.014006000000000001,-0.159932,0.872935,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.00224,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,SPY,AMGN,0.0020109999999999998,0.016699000000000002,0.12042699999999999,0.9041450000000001,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.0020109999999999998,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,SPY,XLV,0.0047350000000000005,0.007237,0.654287,0.512927,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.0047350000000000005,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,SPY,XPH,0.012896000000000001,0.007634,1.689383,0.091146,*,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.012896000000000001,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,SPY,XBI,-0.0054659999999999995,0.016503,-0.33120700000000003,0.740488,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.0054659999999999995,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,SPY,XHE,2.1e-05,0.0010960000000000002,0.019153,0.984719,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,2.1e-05,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XLV,MYGN,-0.20505,0.023769,-8.626629,0.0,***,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.20505,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XLV,ABT,-0.006706999999999999,0.012229,-0.5484359999999999,0.583393,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.006706999999999999,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XLV,AMGN,-0.0035670000000000003,0.014459999999999999,-0.24668400000000001,0.805153,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.0035670000000000003,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XLV,XPH,0.013061000000000001,0.007982,1.636301,0.10177699999999999,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.013061000000000001,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XLV,XBI,-0.008043000000000002,0.016201,-0.49645600000000006,0.619572,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.008043000000000002,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XLV,XHE,3.1e-05,0.001097,0.028257,0.9774579999999999,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,3.1e-05,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XPH,MYGN,-0.19534300000000002,0.024821,-7.869947,0.0,***,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.19534300000000002,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XPH,ABT,0.002036,0.016638,0.12237100000000001,0.9026059999999999,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.002036,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XPH,AMGN,0.007326999999999999,0.019377000000000002,0.378131,0.705333,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.007326999999999999,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XPH,XLV,0.0057009999999999995,0.011271999999999999,0.505768,0.61302,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.0057009999999999995,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XPH,XBI,-0.008239,0.018687,-0.44088599999999994,0.659296,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.008239,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XPH,XHE,7.3e-05,0.001098,0.066506,0.946975,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,7.3e-05,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XBI,MYGN,-0.199438,0.022906,-8.706897999999999,0.0,***,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.199438,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XBI,ABT,0.006414,0.016193,0.396106,0.6920270000000001,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.006414,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XBI,AMGN,0.009557,0.016701,0.572256,0.567149,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.009557,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XBI,XLV,0.013015,0.009862000000000001,1.319697,0.186936,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.013015,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XBI,XPH,0.016337,0.008056,2.028044,0.042556000000000004,**,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.016337,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XBI,XHE,6.500000000000001e-05,0.001098,0.05921799999999999,0.952779,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,6.500000000000001e-05,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XHE,MYGN,-0.195771,0.024763999999999998,-7.905603999999999,0.0,***,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.195771,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XHE,ABT,0.00815,0.016881999999999998,0.48275200000000007,0.629272,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.00815,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XHE,AMGN,0.013288999999999999,0.01958,0.67872,0.49731499999999995,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.013288999999999999,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XHE,XLV,0.015722,0.012324,1.275765,0.20203800000000002,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.015722,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XHE,XPH,0.017592,0.008731000000000001,2.0148580000000003,0.04392,**,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.017592,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
187,XHE,XBI,0.007511,0.020255000000000002,0.370831,0.7107640000000001,,6/13/2013,133 S.Ct. 2107,2012,12-398,Ass'n for Molec. Pathology v. Myriad Genetics,7.0,"ASSOCIATION FOR MOLECULAR PATHOLOGY, et al., PETITIONERS v. MYRIAD GENETICS, INC., et al.",4/15/2013,6/13/2013,12-398,10430.0,1.0,6.0,1.0,165.0,165.0,133 S.Ct. 2107,Ass'n for Molec. Pathology v. Myriad Genetics,2012.0,9.0,0.007511,59,1,"health organization or person, n","health organization or person, n",Affirmed and Reversed and Remanded in Part
188,SPY,ACT,-0.041928,0.014391,-2.913396,0.003575,***,6/17/2013,133 S.Ct. 1310,2012,12-416,FTC v. Actavis,3.0,"FEDERAL TRADE COMMISSION, PETITIONER v. ACTAVIS, INC., et al.",3/25/2013,6/17/2013,12-416,10430.0,1.0,3.0,0.0,357.0,143.0,133 S.Ct. 1310,FTC v. Actavis,2012.0,2.0,0.041928,84,2,Federal Trade Commission,drug manufacturer,Reversed
188,SPY,MYL,-0.029398,0.018333000000000002,-1.6035139999999999,0.108821,,6/17/2013,133 S.Ct. 1310,2012,12-416,FTC v. Actavis,3.0,"FEDERAL TRADE COMMISSION, PETITIONER v. ACTAVIS, INC., et al.",3/25/2013,6/17/2013,12-416,10430.0,1.0,3.0,0.0,357.0,143.0,133 S.Ct. 1310,FTC v. Actavis,2012.0,2.0,0.029398,84,2,Federal Trade Commission,drug manufacturer,Reversed
188,SPY,NVS,0.002705,0.00872,0.31022,0.756393,,6/17/2013,133 S.Ct. 1310,2012,12-416,FTC v. Actavis,3.0,"FEDERAL TRADE COMMISSION, PETITIONER v. ACTAVIS, INC., et al.",3/25/2013,6/17/2013,12-416,10430.0,1.0,3.0,0.0,357.0,143.0,133 S.Ct. 1310,FTC v. Actavis,2012.0,2.0,0.002705,84,2,Federal Trade Commission,drug manufacturer,Reversed
188,SPY,TEVA,0.002731,0.015358000000000002,0.17782699999999999,0.858859,,6/17/2013,133 S.Ct. 1310,2012,12-416,FTC v. Actavis,3.0,"FEDERAL TRADE COMMISSION, PETITIONER v. ACTAVIS, INC., et al.",3/25/2013,6/17/2013,12-416,10430.0,1.0,3.0,0.0,357.0,143.0,133 S.Ct. 1310,FTC v. Actavis,2012.0,2.0,0.002731,84,2,Federal Trade Commission,drug manufacturer,Reversed
188,SPY,XLV,-0.005755,0.007815,-0.736401,0.461487,,6/17/2013,133 S.Ct. 1310,2012,12-416,FTC v. Actavis,3.0,"FEDERAL TRADE COMMISSION, PETITIONER v. ACTAVIS, INC., et al.",3/25/2013,6/17/2013,12-416,10430.0,1.0,3.0,0.0,357.0,143.0,133 S.Ct. 1310,FTC v. Actavis,2012.0,2.0,0.005755,84,2,Federal Trade Commission,drug manufacturer,Reversed
188,SPY,XPH,-0.027610000000000003,0.00806,-3.425511,0.000614,***,6/17/2013,133 S.Ct. 1310,2012,12-416,FTC v. Actavis,3.0,"FEDERAL TRADE COMMISSION, PETITIONER v. ACTAVIS, INC., et al.",3/25/2013,6/17/2013,12-416,10430.0,1.0,3.0,0.0,357.0,143.0,133 S.Ct. 1310,FTC v. Actavis,2012.0,2.0,0.027610000000000003,84,2,Federal Trade Commission,drug manufacturer,Reversed
188,SPY,XBI,0.0075769999999999995,0.017467,0.433799,0.664434,,6/17/2013,133 S.Ct. 1310,2012,12-416,FTC v. Actavis,3.0,"FEDERAL TRADE COMMISSION, PETITIONER v. ACTAVIS, INC., et al.",3/25/2013,6/17/2013,12-416,10430.0,1.0,3.0,0.0,357.0,143.0,133 S.Ct. 1310,FTC v. Actavis,2012.0,2.0,0.0075769999999999995,84,2,Federal Trade Commission,drug manufacturer,Reversed
